c1,op21,c2,op23,c3,op34,c4,count
http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,4
http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E75_Conceptual_Object_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,4
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,4
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,4
http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,4
http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P74_has_current_or_former_residence,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P106_is_composed_of,http://erlangen-crm.org/current/E82_Actor_Appellation,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P74_has_current_or_former_residence,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P87_is_identified_by,http://erlangen-crm.org/current/E48_Place_Name,2
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P106_is_composed_of,http://erlangen-crm.org/current/E82_Actor_Appellation,2
http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,2
http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E75_Conceptual_Object_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E63_Beginning_of_Existence,2
http://erlangen-crm.org/current/E75_Conceptual_Object_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E42_Identifier,2
http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P74_has_current_or_former_residence,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,2
http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P74_has_current_or_former_residence,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P106_is_composed_of,http://erlangen-crm.org/current/E82_Actor_Appellation,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P74_has_current_or_former_residence,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P87_is_identified_by,http://erlangen-crm.org/current/E48_Place_Name,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P74_has_current_or_former_residence,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,2
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P127_has_broader_term,http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P127_has_broader_term,http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P127_has_broader_term,http://erlangen-crm.org/current/E55_Type,2
http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,2
http://erlangen-crm.org/current/E75_Conceptual_Object_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E64_End_of_Existence,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,2
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,2
http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P106_is_composed_of,http://erlangen-crm.org/current/E82_Actor_Appellation,2
http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P106_is_composed_of,http://erlangen-crm.org/current/E82_Actor_Appellation,2
http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,2
http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E64_End_of_Existence,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,2
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,2
http://erlangen-crm.org/current/E52_Time-Span,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,2
